,item_id,model_id,env_id,correct
600,d4b7f2a1-9c3e-4f2b-8e6a-7b9c1d2e3f45,Claude-4.5,md,1.0
601,7f6a1e87-9e8f-4b29-93b3-6c4f3a9b7c52,Claude-4.5,md,1.0
602,19c2d3e4-5f6a-47b8-9c0d-1e2f3a4b5c6d,Claude-4.5,md,1.0
603,b7c2f4e1-9d3b-4a7c-8c5d-2b3e4f6a7d8c,Claude-4.5,md,1.0
604,a9d1f4b2-3c7e-4f5b-8a9c-0d1e2f3a4b5c,Claude-4.5,md,1.0
605,a3f9b8d2-2e1f-4c8a-9a7a-1f2c3b4d5e6f,Claude-4.5,md,1.0
606,4f56e3a7-3cf0-4a83-8f8f-9b7e4b91d4cd,Claude-4.5,md,1.0
607,d1f4e6c3-5b7a-4c21-9e2b-4f5a6b7c8d9e,Claude-4.5,md,1.0
608,0a18a865-0133-47af-9c72-92ef4c9e4f2c,Claude-4.5,md,1.0
609,c2f1a8d0-8e6e-4f1b-9c87-b6b6f1a9c123,Claude-4.5,md,1.0
610,3c5f9c62-2b57-4d13-93a8-6f2a9f8d2c11,Claude-4.5,md,1.0
611,5f9a2e42-4b5b-49c6-bcc4-9c6c6f59e70a,Claude-4.5,md,1.0
612,f3dbb9e2-1b5b-4a40-9f82-6c4e09a8a123,Claude-4.5,md,1.0
613,3fa2c8d7-7bfb-42d2-bd31-5e3e8c2b9b11,Claude-4.5,md,1.0
614,15d8e0a7-9f1c-4i65-8e4f-8a9b0c1d2e3f,Claude-4.5,md,1.0
615,fae23689-2c89-4f5f-9c43-77a3b1a6d2b7,Claude-4.5,md,1.0
616,c1f9784f-3e65-4b63-9cc0-57e1d7b7f4a4,Claude-4.5,md,1.0
617,6f2f0ef1-5a5b-4e02-9ac2-8c6a86b6d8fb,Claude-4.5,md,0.0
618,7e2c1b0c-2e64-4f73-9b89-2f2d4d9e5c12,Claude-4.5,md,1.0
619,d5e4c3b2-8a9f-4b1c-9d0e-3f2a1b4c5d6e,Claude-4.5,md,1.0
620,6b3d2c4f-8e7a-4c9d-9a6f-2f7e8b9c0d12,Claude-4.5,md,1.0
621,f1e2d3c4-5b6a-7d8e-9f0a-1b2c3d4e5f6a,Claude-4.5,md,1.0
622,e2f34a5d-61c2-4f6e-8a74-0db96c52b9c7,Claude-4.5,md,0.0
623,2d6a9c45-8f1b-47a6-b7f1-000000000201,gpt-4o,md,1.0
624,2e3b30e9-1b88-47ab-9d94-5c22a5895bb1,gpt-4o,md,1.0
625,b2f84c1e-7e3c-44d6-8a97-1c2d3e4f5a67,gpt-4o,md,1.0
626,5b5fcfc7-8cb4-40a4-ae3a-f5b4f9c96c3f,gpt-4o,md,1.0
627,3b1c9d7e-3bcb-41c7-9377-8a5b132ccf88,gpt-4o,md,1.0
628,d2e4f6b8-7c9a-4b1d-8f0e-5a6b7c8d9e01,gpt-4o,md,1.0
629,c0e3d7b2-4a2f-48b1-9f6e-3a4b5c6d7e8f,gpt-4o,md,1.0
630,9e7a3f25-5d4b-46a2-8b4a-3c6d9f1e2a7b,gpt-4o,md,1.0
631,c6f3d5e4-7a8b-49c0-9d1e-2f3a4b5c6d7e,gpt-4o,md,1.0
632,f1b3c9a2-6d4e-4fb8-9a2d-3c7e5f8b1a90,gpt-4o,md,1.0
633,b7e6c0f1-8b7c-4e1a-9a9d-2f4d1a7a5e12,gpt-4o,md,1.0
634,26e9f1b8-0a2d-4j76-8g5h-9b0c1d2e3f4a,gpt-4o,md,1.0
635,08b9c7d6-5e4f-4a3b-9c8d-1e2f3a4b5c6d,gpt-4o,md,1.0
636,e8a41b6c-33da-4a6d-8c6e-4ef9b7b4a21e,gpt-4o,md,1.0
637,1c8e2c63-41b3-4bb6-9a10-1b8b1c0f5678,gpt-4o,md,1.0
638,b7e2a4c3-5d6f-47a8-9b0c-1e2f3a4b5c6d,gpt-4o,md,1.0
639,2c5e75f2-0f23-4c0d-8d5d-6f97c5c79a2e,gpt-4o,md,1.0
640,6c28c61c-7b6c-4f64-82c9-34d4f5e2a9b3,gpt-4o,md,1.0
641,b4f6066a-056e-4f60-9fb7-7b2a516fc53e,gpt-4o,md,1.0
642,a70ed9f5-260b-4a8b-940d-26d0c4f4efc9,gpt-4o,md,1.0
643,8d6e3512-7f9a-4b2b-9b20-6c2a4de9f45e,gpt-4o,md,1.0
644,e2a5b7d4-6c8e-4f32-9b1c-5d6e7f8a9b0c,gpt-4o,md,1.0
645,92f1a1e4-3c8a-4a61-b8ff-7c1e5d2f9b34,gpt-4o,md,1.0
646,9df730c4-b593-4ed1-8b4e-bbfeeaebc0d1,gpt-4o,md,1.0
647,8f9e1d23-4c6a-4e7f-9b2c-3d5f6a7b8c90,gpt-4o,md,0.0
648,2c7a8e23-8f3b-47a4-b8f1-63222a9a3f43,gpt-4o,md,1.0
649,f7a8b9c0-1d2e-4f3a-8b9c-0d1e2f3a4b5c,gpt-4o,md,1.0
650,53c02df7-2f72-4a5f-8c6c-ff1a927ac821,gpt-4o,md,1.0
651,d4b7f2a1-9c3e-4f2b-8e6a-7b9c1d2e3f45,gpt-4o,md,1.0
652,7f6a1e87-9e8f-4b29-93b3-6c4f3a9b7c52,gpt-4o,md,1.0
653,19c2d3e4-5f6a-47b8-9c0d-1e2f3a4b5c6d,gpt-4o,md,1.0
654,b7c2f4e1-9d3b-4a7c-8c5d-2b3e4f6a7d8c,gpt-4o,md,1.0
655,a9d1f4b2-3c7e-4f5b-8a9c-0d1e2f3a4b5c,gpt-4o,md,1.0
656,a3f9b8d2-2e1f-4c8a-9a7a-1f2c3b4d5e6f,gpt-4o,md,1.0
657,4f56e3a7-3cf0-4a83-8f8f-9b7e4b91d4cd,gpt-4o,md,1.0
658,d1f4e6c3-5b7a-4c21-9e2b-4f5a6b7c8d9e,gpt-4o,md,1.0
659,0a18a865-0133-47af-9c72-92ef4c9e4f2c,gpt-4o,md,1.0
660,c2f1a8d0-8e6e-4f1b-9c87-b6b6f1a9c123,gpt-4o,md,1.0
661,3c5f9c62-2b57-4d13-93a8-6f2a9f8d2c11,gpt-4o,md,1.0
662,5f9a2e42-4b5b-49c6-bcc4-9c6c6f59e70a,gpt-4o,md,0.0
663,f3dbb9e2-1b5b-4a40-9f82-6c4e09a8a123,gpt-4o,md,1.0
664,3fa2c8d7-7bfb-42d2-bd31-5e3e8c2b9b11,gpt-4o,md,1.0
665,15d8e0a7-9f1c-4i65-8e4f-8a9b0c1d2e3f,gpt-4o,md,1.0
666,fae23689-2c89-4f5f-9c43-77a3b1a6d2b7,gpt-4o,md,1.0
667,c1f9784f-3e65-4b63-9cc0-57e1d7b7f4a4,gpt-4o,md,1.0
668,6f2f0ef1-5a5b-4e02-9ac2-8c6a86b6d8fb,gpt-4o,md,0.0
669,7e2c1b0c-2e64-4f73-9b89-2f2d4d9e5c12,gpt-4o,md,1.0
670,d5e4c3b2-8a9f-4b1c-9d0e-3f2a1b4c5d6e,gpt-4o,md,1.0
671,6b3d2c4f-8e7a-4c9d-9a6f-2f7e8b9c0d12,gpt-4o,md,1.0
672,f1e2d3c4-5b6a-7d8e-9f0a-1b2c3d4e5f6a,gpt-4o,md,1.0
673,e2f34a5d-61c2-4f6e-8a74-0db96c52b9c7,gpt-4o,md,1.0
674,6e43e3c4-aed4-5cd5-8acc-1d7fafd11ca4,Claude-4.5,retrosynthesis,1.0
675,e70f7d77-470e-55a3-bfd1-8bfffb120763,Claude-4.5,retrosynthesis,0.0
676,cd6dca9a-d398-5eb7-a922-a5bbc46fded0,Claude-4.5,retrosynthesis,1.0
677,1682f03f-555e-5f01-a7f7-efc2ddd7378a,Claude-4.5,retrosynthesis,1.0
678,d68ee0c0-d582-5d55-ab73-983f4599c224,Claude-4.5,retrosynthesis,1.0
679,111dfe35-cfe6-56f1-95af-ed563ee1ab6b,Claude-4.5,retrosynthesis,1.0
680,6fadfc79-1cbb-55d9-9897-e3b9ec843c32,Claude-4.5,retrosynthesis,1.0
681,87804964-1a55-584d-81f8-b5a637b43778,Claude-4.5,retrosynthesis,1.0
682,ad886e3d-d8f5-5ef9-b8f3-f3266e969d6b,Claude-4.5,retrosynthesis,1.0
683,c343b0bc-df6f-56ab-8d47-da78a232a2d6,Claude-4.5,retrosynthesis,1.0
684,664e365f-1525-5921-b155-f0c2892a5390,Claude-4.5,retrosynthesis,1.0
685,ce9438d0-b1cf-5611-95c6-349f7f7e6c6d,Claude-4.5,retrosynthesis,1.0
686,0b57273f-0ed3-5f5c-8cdc-684332fecd11,Claude-4.5,retrosynthesis,1.0
687,9c1ffb1b-e33c-5f15-a01b-a3a5a78f7b8d,Claude-4.5,retrosynthesis,1.0
688,328bb81e-7e42-5e26-b558-43a8307616d3,Claude-4.5,retrosynthesis,0.0
689,fe72f61c-f704-5ff3-8428-39807020e2f0,Claude-4.5,retrosynthesis,1.0
690,970e475e-30b4-58df-9630-ba5b4fb636bb,Claude-4.5,retrosynthesis,1.0
691,4f719764-8913-5aac-83e3-c6b2f28a1c7c,Claude-4.5,retrosynthesis,1.0
692,492307b8-acc1-58f8-949e-5ee843e75ad3,Claude-4.5,retrosynthesis,1.0
693,4447f994-838b-5f35-8023-92b741d7917e,Claude-4.5,retrosynthesis,0.0
694,3b0052ad-d10f-5e6a-b99b-17bd1d90f98d,Claude-4.5,retrosynthesis,1.0
695,c1fe8400-7380-5802-9894-4997a7ecba3e,Claude-4.5,retrosynthesis,1.0
696,e0177856-3f3f-561f-afd4-8687932dc25a,Claude-4.5,retrosynthesis,0.0
697,329936c5-32af-5ffb-8662-4f5117b514bb,Claude-4.5,retrosynthesis,1.0
698,2aa0fa51-b134-5c90-baf3-54a42c3cdddb,Claude-4.5,retrosynthesis,1.0
699,4c05589d-a373-587d-b535-a6df989eb1b0,Claude-4.5,retrosynthesis,1.0
700,0e68d3ba-30c8-5941-b3ca-5c420bd197c2,Claude-4.5,retrosynthesis,1.0
701,5d30f7ed-6b0d-5e8a-bcd5-49e6c20d7174,Claude-4.5,retrosynthesis,1.0
702,641a6ff7-f589-548e-abaf-a0074559a46f,Claude-4.5,retrosynthesis,1.0
703,d8d9a4bf-8655-57dd-8575-2fc77391e444,Claude-4.5,retrosynthesis,1.0
704,5db64335-25e1-5910-adc2-c0eda394aa12,Claude-4.5,retrosynthesis,0.0
705,c8e7f2ae-38a1-5a2f-8959-978ecd9f1fad,Claude-4.5,retrosynthesis,0.0
706,b79783d2-3995-5130-8502-03b241182396,Claude-4.5,retrosynthesis,1.0
707,200c91dd-4e87-517a-81d1-cc773b216419,Claude-4.5,retrosynthesis,1.0
708,3800054d-0646-5143-9499-a4e2f9c84d5a,Claude-4.5,retrosynthesis,0.0
709,54d89ab5-8ace-5598-88f6-0320154c1cfd,Claude-4.5,retrosynthesis,1.0
710,df0f3eff-a6e9-5b65-991c-f229bad34318,Claude-4.5,retrosynthesis,1.0
711,1baf1a31-1047-5f19-ab8f-d5a412c12e46,Claude-4.5,retrosynthesis,1.0
712,89c006cf-cb8a-530d-8a78-ca74b4189155,Claude-4.5,retrosynthesis,1.0
713,f894030b-1b87-552b-bdc4-dc75199e71cd,Claude-4.5,retrosynthesis,1.0
714,b715d9c1-1ebd-584c-a91f-4a0aaca7abc5,Claude-4.5,retrosynthesis,1.0
715,15c2030e-16c2-52ff-bed6-26634a19dbbf,Claude-4.5,retrosynthesis,1.0
716,05fed34f-64f3-5977-83c5-496dd5957177,Claude-4.5,retrosynthesis,1.0
717,05287dfe-3deb-5754-935f-e1c3ebbea45c,Claude-4.5,retrosynthesis,1.0
718,b3afd186-b09a-5b21-b19b-62bcf2ff4e41,Claude-4.5,retrosynthesis,1.0
719,7b58c4c1-17c0-50ac-a710-e595cda94426,Claude-4.5,retrosynthesis,1.0
720,3d10bccc-f1ed-5695-b10b-02dcd1f6c2be,Claude-4.5,retrosynthesis,1.0
721,2a034ad5-423d-5c5a-8317-074c9227fe54,Claude-4.5,retrosynthesis,1.0
722,374e227b-7324-54bc-a1ac-eb1a4b9c1a0e,Claude-4.5,retrosynthesis,0.0
723,93995a42-b0ec-5e92-8efa-644cd008b4b8,Claude-4.5,retrosynthesis,0.0
724,651f7f03-7dcb-52cd-a67f-bf1fd60a0e18,Claude-4.5,retrosynthesis,1.0
725,9a34c4a6-e42a-5472-8431-b2320c907b62,Claude-4.5,retrosynthesis,1.0
726,e1a705b0-00b9-56f1-8c02-f69420dc6d7d,Claude-4.5,retrosynthesis,1.0
727,9bf6f60b-015e-538f-a370-6da1d37acaff,Claude-4.5,retrosynthesis,1.0
728,f5ece226-a608-56af-8b67-62911efd4027,Claude-4.5,retrosynthesis,1.0
729,ed312386-9901-5800-89bf-f5eae4273310,Claude-4.5,retrosynthesis,1.0
730,90041aa7-d68e-5606-b1a0-9801411a5c3a,Claude-4.5,retrosynthesis,1.0
731,7b220461-166c-550b-93bd-aae2b6c7d316,Claude-4.5,retrosynthesis,1.0
732,ba97d27a-5178-5f07-a8ec-9dc7e667e41f,Claude-4.5,retrosynthesis,1.0
733,4713c585-a89b-5a43-bbf9-432c4cfa0408,Claude-4.5,retrosynthesis,1.0
734,4991635b-8976-5045-8b2a-dcd22f460666,Claude-4.5,retrosynthesis,1.0
735,72964706-66fb-5400-a539-4550160d9493,Claude-4.5,retrosynthesis,1.0
736,447bfe99-e575-5cc8-a165-37dde26d9366,Claude-4.5,retrosynthesis,1.0
737,a599350b-b300-575d-9362-de88432b8596,Claude-4.5,retrosynthesis,1.0
738,d77e5517-ff3f-5f16-a5f7-89fb5340c79b,Claude-4.5,retrosynthesis,0.0
739,9839301f-aa87-5bd9-baa8-25ede774337d,Claude-4.5,retrosynthesis,1.0
740,6c162c89-34e8-5ade-b271-c6b364709920,Claude-4.5,retrosynthesis,1.0
741,799b97cf-90ec-552a-95b6-cb7e42cc56a0,Claude-4.5,retrosynthesis,1.0
742,f668672e-ad11-5f95-90cd-3ad22321ab7e,Claude-4.5,retrosynthesis,1.0
743,2b53c9ee-213d-5b8b-8a3a-412becbbeb6e,Claude-4.5,retrosynthesis,1.0
744,3f090b74-9ee7-5402-938b-8bfa218a550b,Claude-4.5,retrosynthesis,1.0
745,93abf909-d8bc-57e3-8f50-05f2bc841d3a,Claude-4.5,retrosynthesis,0.0
746,e0d6aed6-9666-5316-8e9f-90f14210fe6a,Claude-4.5,retrosynthesis,1.0
747,69f2b60a-f215-599b-9d3a-1cc5cc97e00f,Claude-4.5,retrosynthesis,1.0
748,379a6b31-bc89-53ab-aaa5-144940daa41b,Claude-4.5,retrosynthesis,1.0
749,c24b25bf-73ce-5320-a775-7b0a10fc3f5d,Claude-4.5,retrosynthesis,1.0
750,85ce07ec-c0aa-5d65-bf31-f75785e2afea,Claude-4.5,retrosynthesis,1.0
751,735b9f6b-4b2e-5b31-b43f-ca248065abd0,Claude-4.5,retrosynthesis,1.0
752,7673d890-d97d-5c87-ab60-0c1c26e4455f,Claude-4.5,retrosynthesis,1.0
753,af8e0186-f42b-5a7e-8ee3-a0bd45fe3473,Claude-4.5,retrosynthesis,1.0
754,c901977d-64a6-5934-bbaa-384d2e1357d6,Claude-4.5,retrosynthesis,1.0
755,d5827bc5-e771-51fa-b6cf-99354e1d4225,Claude-4.5,retrosynthesis,1.0
756,ac0bbeea-de2c-5af9-a84f-524ceb838be8,Claude-4.5,retrosynthesis,1.0
757,1369676d-332a-5c1b-8eb6-d2a25d805b6c,Claude-4.5,retrosynthesis,1.0
758,b1da03ab-195c-5f77-ab20-837efca79ed3,Claude-4.5,retrosynthesis,1.0
759,4e11b7ff-9203-5c41-8e32-7d639ef84961,Claude-4.5,retrosynthesis,0.0
760,194acfa5-5b46-584e-aeb0-7d3eb2e887c0,Claude-4.5,retrosynthesis,0.0
761,9f8d3d83-c680-5cd1-bf23-532df03973f7,Claude-4.5,retrosynthesis,1.0
762,d25e206b-839e-5042-9769-6d39489dca7b,Claude-4.5,retrosynthesis,1.0
763,6e43e3c4-aed4-5cd5-8acc-1d7fafd11ca4,gpt-4o,retrosynthesis,1.0
764,e70f7d77-470e-55a3-bfd1-8bfffb120763,gpt-4o,retrosynthesis,0.0
765,cd6dca9a-d398-5eb7-a922-a5bbc46fded0,gpt-4o,retrosynthesis,1.0
766,1682f03f-555e-5f01-a7f7-efc2ddd7378a,gpt-4o,retrosynthesis,1.0
767,d68ee0c0-d582-5d55-ab73-983f4599c224,gpt-4o,retrosynthesis,1.0
768,111dfe35-cfe6-56f1-95af-ed563ee1ab6b,gpt-4o,retrosynthesis,1.0
769,6fadfc79-1cbb-55d9-9897-e3b9ec843c32,gpt-4o,retrosynthesis,1.0
770,87804964-1a55-584d-81f8-b5a637b43778,gpt-4o,retrosynthesis,1.0
771,ad886e3d-d8f5-5ef9-b8f3-f3266e969d6b,gpt-4o,retrosynthesis,1.0
772,c343b0bc-df6f-56ab-8d47-da78a232a2d6,gpt-4o,retrosynthesis,1.0
773,ce9438d0-b1cf-5611-95c6-349f7f7e6c6d,gpt-4o,retrosynthesis,1.0
774,0b57273f-0ed3-5f5c-8cdc-684332fecd11,gpt-4o,retrosynthesis,1.0
775,9c1ffb1b-e33c-5f15-a01b-a3a5a78f7b8d,gpt-4o,retrosynthesis,1.0
776,328bb81e-7e42-5e26-b558-43a8307616d3,gpt-4o,retrosynthesis,0.0
777,fe72f61c-f704-5ff3-8428-39807020e2f0,gpt-4o,retrosynthesis,1.0
778,970e475e-30b4-58df-9630-ba5b4fb636bb,gpt-4o,retrosynthesis,1.0
779,4f719764-8913-5aac-83e3-c6b2f28a1c7c,gpt-4o,retrosynthesis,1.0
780,492307b8-acc1-58f8-949e-5ee843e75ad3,gpt-4o,retrosynthesis,1.0
781,4447f994-838b-5f35-8023-92b741d7917e,gpt-4o,retrosynthesis,0.0
782,3b0052ad-d10f-5e6a-b99b-17bd1d90f98d,gpt-4o,retrosynthesis,1.0
783,c1fe8400-7380-5802-9894-4997a7ecba3e,gpt-4o,retrosynthesis,1.0
784,e0177856-3f3f-561f-afd4-8687932dc25a,gpt-4o,retrosynthesis,1.0
785,329936c5-32af-5ffb-8662-4f5117b514bb,gpt-4o,retrosynthesis,1.0
786,2aa0fa51-b134-5c90-baf3-54a42c3cdddb,gpt-4o,retrosynthesis,1.0
787,4c05589d-a373-587d-b535-a6df989eb1b0,gpt-4o,retrosynthesis,1.0
788,0e68d3ba-30c8-5941-b3ca-5c420bd197c2,gpt-4o,retrosynthesis,1.0
789,5d30f7ed-6b0d-5e8a-bcd5-49e6c20d7174,gpt-4o,retrosynthesis,0.0
790,641a6ff7-f589-548e-abaf-a0074559a46f,gpt-4o,retrosynthesis,1.0
791,d8d9a4bf-8655-57dd-8575-2fc77391e444,gpt-4o,retrosynthesis,0.0
792,5db64335-25e1-5910-adc2-c0eda394aa12,gpt-4o,retrosynthesis,1.0
793,c8e7f2ae-38a1-5a2f-8959-978ecd9f1fad,gpt-4o,retrosynthesis,1.0
794,b79783d2-3995-5130-8502-03b241182396,gpt-4o,retrosynthesis,1.0
795,200c91dd-4e87-517a-81d1-cc773b216419,gpt-4o,retrosynthesis,1.0
796,3800054d-0646-5143-9499-a4e2f9c84d5a,gpt-4o,retrosynthesis,1.0
797,54d89ab5-8ace-5598-88f6-0320154c1cfd,gpt-4o,retrosynthesis,1.0
798,df0f3eff-a6e9-5b65-991c-f229bad34318,gpt-4o,retrosynthesis,1.0
799,1baf1a31-1047-5f19-ab8f-d5a412c12e46,gpt-4o,retrosynthesis,1.0
800,89c006cf-cb8a-530d-8a78-ca74b4189155,gpt-4o,retrosynthesis,1.0
801,f894030b-1b87-552b-bdc4-dc75199e71cd,gpt-4o,retrosynthesis,1.0
802,b715d9c1-1ebd-584c-a91f-4a0aaca7abc5,gpt-4o,retrosynthesis,1.0
803,15c2030e-16c2-52ff-bed6-26634a19dbbf,gpt-4o,retrosynthesis,0.0
804,05fed34f-64f3-5977-83c5-496dd5957177,gpt-4o,retrosynthesis,1.0
805,05287dfe-3deb-5754-935f-e1c3ebbea45c,gpt-4o,retrosynthesis,0.0
806,b3afd186-b09a-5b21-b19b-62bcf2ff4e41,gpt-4o,retrosynthesis,1.0
807,7b58c4c1-17c0-50ac-a710-e595cda94426,gpt-4o,retrosynthesis,0.0
808,3d10bccc-f1ed-5695-b10b-02dcd1f6c2be,gpt-4o,retrosynthesis,1.0
809,2a034ad5-423d-5c5a-8317-074c9227fe54,gpt-4o,retrosynthesis,1.0
810,374e227b-7324-54bc-a1ac-eb1a4b9c1a0e,gpt-4o,retrosynthesis,0.0
811,93995a42-b0ec-5e92-8efa-644cd008b4b8,gpt-4o,retrosynthesis,1.0
812,651f7f03-7dcb-52cd-a67f-bf1fd60a0e18,gpt-4o,retrosynthesis,0.0
813,9a34c4a6-e42a-5472-8431-b2320c907b62,gpt-4o,retrosynthesis,1.0
814,e1a705b0-00b9-56f1-8c02-f69420dc6d7d,gpt-4o,retrosynthesis,0.0
815,9bf6f60b-015e-538f-a370-6da1d37acaff,gpt-4o,retrosynthesis,0.0
816,f5ece226-a608-56af-8b67-62911efd4027,gpt-4o,retrosynthesis,1.0
817,ed312386-9901-5800-89bf-f5eae4273310,gpt-4o,retrosynthesis,1.0
818,90041aa7-d68e-5606-b1a0-9801411a5c3a,gpt-4o,retrosynthesis,1.0
819,7b220461-166c-550b-93bd-aae2b6c7d316,gpt-4o,retrosynthesis,0.0
820,ba97d27a-5178-5f07-a8ec-9dc7e667e41f,gpt-4o,retrosynthesis,1.0
821,4713c585-a89b-5a43-bbf9-432c4cfa0408,gpt-4o,retrosynthesis,0.0
822,4991635b-8976-5045-8b2a-dcd22f460666,gpt-4o,retrosynthesis,1.0
823,72964706-66fb-5400-a539-4550160d9493,gpt-4o,retrosynthesis,1.0
824,447bfe99-e575-5cc8-a165-37dde26d9366,gpt-4o,retrosynthesis,1.0
825,a599350b-b300-575d-9362-de88432b8596,gpt-4o,retrosynthesis,1.0
826,d77e5517-ff3f-5f16-a5f7-89fb5340c79b,gpt-4o,retrosynthesis,0.0
827,9839301f-aa87-5bd9-baa8-25ede774337d,gpt-4o,retrosynthesis,1.0
828,6c162c89-34e8-5ade-b271-c6b364709920,gpt-4o,retrosynthesis,1.0
829,799b97cf-90ec-552a-95b6-cb7e42cc56a0,gpt-4o,retrosynthesis,1.0
830,2b53c9ee-213d-5b8b-8a3a-412becbbeb6e,gpt-4o,retrosynthesis,1.0
831,3f090b74-9ee7-5402-938b-8bfa218a550b,gpt-4o,retrosynthesis,1.0
832,e0d6aed6-9666-5316-8e9f-90f14210fe6a,gpt-4o,retrosynthesis,1.0
833,69f2b60a-f215-599b-9d3a-1cc5cc97e00f,gpt-4o,retrosynthesis,0.0
834,379a6b31-bc89-53ab-aaa5-144940daa41b,gpt-4o,retrosynthesis,0.0
835,c24b25bf-73ce-5320-a775-7b0a10fc3f5d,gpt-4o,retrosynthesis,1.0
836,85ce07ec-c0aa-5d65-bf31-f75785e2afea,gpt-4o,retrosynthesis,1.0
837,735b9f6b-4b2e-5b31-b43f-ca248065abd0,gpt-4o,retrosynthesis,0.0
838,7673d890-d97d-5c87-ab60-0c1c26e4455f,gpt-4o,retrosynthesis,1.0
839,af8e0186-f42b-5a7e-8ee3-a0bd45fe3473,gpt-4o,retrosynthesis,1.0
840,c901977d-64a6-5934-bbaa-384d2e1357d6,gpt-4o,retrosynthesis,0.0
841,d5827bc5-e771-51fa-b6cf-99354e1d4225,gpt-4o,retrosynthesis,1.0
842,ac0bbeea-de2c-5af9-a84f-524ceb838be8,gpt-4o,retrosynthesis,1.0
843,1369676d-332a-5c1b-8eb6-d2a25d805b6c,gpt-4o,retrosynthesis,0.0
844,4e11b7ff-9203-5c41-8e32-7d639ef84961,gpt-4o,retrosynthesis,0.0
845,194acfa5-5b46-584e-aeb0-7d3eb2e887c0,gpt-4o,retrosynthesis,0.0
846,9f8d3d83-c680-5cd1-bf23-532df03973f7,gpt-4o,retrosynthesis,1.0
847,d25e206b-839e-5042-9769-6d39489dca7b,gpt-4o,retrosynthesis,0.0
