participant_id	gender	credit_allocation	feedback_reactivity
P05928	1	31.087286237031837	42.09794949863252
P05929	1	31.53814415741751	72.7464911087629
P05930	1	65.29689579803542	31.192754356869855
P05931	1	35.32095301991671	43.78586884346999
P05932	1	25.176542797489333	45.742904302256726
P05933	1	36.639346617426405	44.06629069394633
P05934	1	60.41693023262326	61.27402086553014
P05935	1	57.287535638141065	46.84411503856404
P05936	1	53.82314972301358	57.974934061787174
P05937	1	62.00716369901527	43.78420624119687
P05938	1	42.925835420033515	50.85923484607154
P05939	1	39.473587645916524	47.37038989758849
P05940	1	42.254954716770264	45.80567813423824
P05941	1	27.63197470998556	53.159450330321356
P05942	1	31.19230109647096	46.37426746731705
P05943	1	51.157033057038824	52.95052333415228
P05944	1	30.56875367920161	52.46704083655916
P05945	1	59.13920997124423	73.94578551997593
P05946	1	53.46166496924826	26.152109558759193
P05947	1	61.555756812548445	62.53645195101764
P05948	1	51.76066247441061	44.24576808970177
P05949	1	47.18550981206799	62.49709759112975
P05950	1	23.934472284206684	35.778353806452564
P05951	1	53.048808388258614	48.51482725890138
P05952	1	63.924391838038424	64.85711900776089
P05953	1	41.50470873638424	37.552248193638604
P05954	1	49.3435929370172	33.494752393282965
P05955	1	54.103060914836156	58.94617361686672
P05956	1	58.872025670067636	50.215528361074334
P05957	1	41.29665949490884	23.229325907940297
P05958	1	48.93096350203505	53.21725622307093
P05959	1	60.52858211067906	60.570706824693815
P05960	1	49.578688582784196	60.734447464787834
P05961	1	24.388839912147855	38.90669307239614
P05962	1	40.21064141832428	40.72325683765546
P05963	1	25.949493369006582	51.089978051668375
P05964	1	42.92503797946736	54.73427724945927
P05965	1	42.601806800265436	57.18299724874197
P05966	1	72.904453697753	23.960941951199004
P05967	1	63.27283173633947	52.62710375304131
P05968	1	44.428934536731425	56.13730315527541
P05969	1	52.95821847701144	36.943315407257735
P05970	1	33.308856955018925	37.97949914355491
P05971	1	68.90854335467367	61.702651796551116
P05972	1	47.84113950099163	32.692962530449904
P05973	1	42.24122472257715	45.643760657904956
P05974	1	37.02406010898654	49.67690542028262
P05975	1	61.82426036477975	73.90659131863222
P05976	1	39.442396437757736	35.7218564177054
P05977	1	55.3164376071359	55.68155586804501
P05978	1	33.270823845602756	33.79038036325615
P05979	1	37.89936609787801	42.25628387109678
P05980	1	38.04199007097182	54.625348356627455
P05981	1	36.98913856590871	19.294984617746096
P05982	1	68.36519610343107	60.43121690419212
P05983	1	67.07232660344495	64.82525910496564
P05984	1	25.913266719982815	42.163070457410505
P05985	1	8.639621293383069	41.74018528579832
P05986	1	53.205572931872894	38.663722100106106
P05987	1	58.850949085060755	68.77006330330818
P05988	1	46.89213295358407	49.374429647667796
P05989	1	62.90445113726999	46.16638805234112
P05990	1	45.1424394927936	36.86648734376861
P05991	1	51.568519200893526	85.78408337807613
P05992	1	34.44831624950222	34.24511070913994
P05993	1	73.31240284415615	54.157595487066175
P05994	1	44.17469689264918	28.365568840325317
P05995	1	57.24518251181645	34.34425376088005
P05996	1	32.32262639708965	58.937618932699316
P05997	1	51.34531749477025	43.54117311591935
P05998	1	53.64149336895451	46.18522989411711
P05999	1	28.38999564336892	35.629456983386845
P06000	1	53.860988977766745	41.06200271289033
P06001	2	50.09768052149096	60.11768372848712
P06002	2	52.26662356797158	51.960731015978844
P06003	2	49.99999681948065	52.09215813924456
P06004	2	34.74458232993957	58.29170740951776
P06005	2	33.24374044987032	55.21229095667857
P06006	2	61.25777991087197	54.74118948371773
P06007	2	52.35602139077104	27.365769466255095
P06008	2	51.48872158036583	35.68983409111257
P06009	2	63.24079899500766	41.58943964852621
P06010	2	51.02235924181411	53.578041441695895
P06011	2	52.24128696672572	42.47583921610818
P06012	2	52.05688601837923	68.61624158685903
P06013	2	28.9788444005615	54.42030022073837
P06014	2	47.50600741119921	60.945055037756035
P06015	2	46.970109393424224	45.192430661785515
P06016	2	50.23727146878454	39.898650711187784
P06017	2	56.932280356373795	58.22518983876978
P06018	2	32.19976647726124	38.9679728811313
P06019	2	60.84192215188677	73.88134134100996
P06020	2	42.179779231327295	60.27455411772319
P06021	2	57.19540308990202	37.63813442969231
P06022	2	63.53336926045881	43.288463311026895
P06023	2	32.91656149098818	50.21195773637565
P06024	2	53.10195218487923	54.222771992489655
P06025	2	46.89124225932835	54.415924431666326
P06026	2	29.395724327919154	37.93071504409108
P06027	2	69.71819173464672	66.05244194074687
P06028	2	43.11128696611613	56.29997848150817
P06029	2	29.782103286398932	58.83680958984862
P06030	2	44.334445829028375	49.3929220694179
P06031	2	56.30839858525377	29.46386933668783
P06032	2	56.40474329202689	47.7951477203548
P06033	2	61.16047855805305	65.60179984512351
P06034	2	42.31018510610119	26.78742537075352
P06035	2	35.20478023696768	60.02051620457159
P06036	2	67.9056965524436	59.4583321363436
P06037	2	47.222011890715095	44.165843854069756
P06038	2	55.00167032114206	82.4950180206886
P06039	2	46.94017814996033	33.99923251650252
P06040	2	66.78564145764018	51.82698276003522
P06041	2	58.518152989083234	48.47004243973151
P06042	2	52.151502503366366	30.343358541136446
P06043	2	59.48940363296546	45.0536088113134
P06044	2	38.50979380713248	43.07811027826889
P06045	2	65.68100207801714	54.638776793620984
P06046	2	48.91021205872681	46.40984088663383
P06047	2	29.597023160664282	52.71662847877394
P06048	2	24.872275763101882	43.184448379353576
P06049	2	20.173501294210617	59.886283535257775
P06050	2	44.88990247945722	43.123502513834794
P06051	2	52.79930537155971	55.74422022009691
P06052	2	56.15305297506319	39.42213440737774
P06053	2	59.37858616720683	55.920860130502284
P06054	2	49.93482517445569	50.56946668005557
P06055	2	43.47516443192191	52.87197322825326
P06056	2	30.55675743631284	57.83543566302332
P06057	2	51.23859563419237	57.05365135361759
P06058	2	57.6762259920592	32.04703543837942
P06059	2	44.918458832513025	48.461267505406695
P06060	2	65.20767219015046	39.42633331374843
P06061	2	57.918459932993166	59.87415978841534
P06062	2	55.69612228686395	45.90992425766478
P06063	2	51.752263696129674	52.512330229368104
P06064	2	59.555687230253255	41.03660776702282
P06065	2	40.4129129911913	46.88953308879798
P06066	2	35.127832426559536	36.128995373509404
P06067	2	53.41404902493778	48.93322087964436
P06068	2	61.331169999497234	33.51635645566779
P06069	2	41.227059394208226	39.74723108413667
P06070	2	38.72277818732324	44.90497596010809
P06071	2	45.78583573480985	48.813372207386095
P06072	2	68.2963212974513	27.447724944409927
P06073	2	63.812792404140794	54.435795592818664
P06074	2	50.19998323880461	41.05235129074094
P06075	2	18.653663270617727	23.444379582107125
P06076	2	30.049620155804654	65.26701824550943
P06077	2	66.28254166356825	77.5110626259582
P06078	2	40.986778174083646	38.94908642994796
P06079	2	60.707578993733094	52.08004067059415
P06080	2	72.22377969796497	73.72072481620047
P06081	2	40.6882597977564	31.54126673904832
P06082	2	50.74831870530542	28.87020937688179
P06083	2	66.54642058175665	27.893792788872247
P06084	2	31.091103720367173	59.63219949595297
P06085	2	79.02804648160931	71.77162409236915
P06086	2	31.996535706503053	42.592902251511255
P06087	2	50.66670362382619	29.97826251813565
P06088	2	71.46258537097292	38.74907165074211
P06089	2	68.30252691285945	30.69477725310408
P06090	2	50.40290753437403	73.18022029045304
P06091	2	55.439226963622595	51.21077657408644
P06092	2	61.25005248647706	60.150626595452195
P06093	2	47.31362599700179	42.23059102279599
P06094	2	72.32370365381401	76.56364288089566
P06095	2	55.01867742712287	59.82677603221386
P06096	2	63.776144434239896	52.60378973403117
P06097	2	61.85802890081542	35.770366467474446
P06098	2	4.948732236131981	64.2522503001453
P06099	2	39.47988669201942	38.439604492336045
P06100	2	41.998245642169316	44.42578959680974
P06101	2	48.002901934009316	55.370403124300026
P06102	2	48.03037694988938	27.413482245428735
P06103	2	42.03058712243431	30.668903942254218
P06104	2	53.20583411061769	52.52797447012345
P06105	2	79.31955117541723	60.739811087982034
P06106	2	42.338972119993635	39.26635299702572
P06107	2	71.1487138505895	43.70854922698705
P06108	2	32.566258782412774	62.98203337160171
P06109	2	49.93843650228017	60.00364523935957
P06110	2	38.38952152203197	50.89305727739048
P06111	2	53.16050731152595	74.36213605487782
P06112	2	26.090700130048244	43.879027414786535
P06113	2	50.971676947249136	67.9949965169943
P06114	2	39.3272200953477	60.09446021052533
P06115	2	41.77674388136066	41.63079587971234
P06116	2	53.402428299209255	57.34862032598527
P06117	2	55.76855085238062	49.3955899610687
P06118	2	36.9156180199288	77.82071730992557
P06119	2	43.5560404075074	47.463527374078375
P06120	2	81.68564899603687	61.00261198363412
P06121	2	30.1014582731297	53.42533853486853
P06122	2	77.55451027919561	52.29350682694533
P06123	2	66.22464600242952	24.37698881875336
P06124	2	55.50409405614634	55.73521667943169
P06125	2	43.58914063827094	35.91202041668579
P06126	2	49.325333583998415	56.40976526309856
P06127	2	51.61609200414271	41.96587148894012
P06128	2	52.07304311911202	46.98551354560556
P06129	2	44.212269246878044	46.96489852927387
P06130	2	40.09638714690524	36.633211185537306
P06131	2	38.451494950887295	34.475324810151264
P06132	2	59.9378737667785	63.50789711283389
P06133	2	30.848991629944194	45.709048281722346
P06134	2	59.91684872990589	51.853746927886064
P06135	2	105.63008225289983	58.33668483830806
P06136	2	59.21728206205671	58.56768389640599
P06137	2	53.058349397501125	42.66905991743409
P06138	2	55.554432602802436	47.585840138961146
P06139	2	52.061020548838904	25.83594700752193
P06140	2	50.055712605105334	51.71303033714672
P06141	2	63.22417712319045	64.3214750060542
P06142	2	52.37282656113759	29.066119393522694
P06143	2	44.196762565610804	46.71928077352788
P06144	2	60.96996697496422	59.2634423169471
P06145	2	42.239546706308204	40.401937524889064
P06146	2	39.820228748151216	32.695110969097016
P06147	2	49.80845956395847	59.95071988767721
P06148	2	51.247648234118174	25.924267055873734
P06149	2	35.53013583437374	35.6935068911345
P06150	2	56.47530025910284	36.38984100619325
P06151	2	48.813626605390134	38.57878651190905
P06152	2	61.6892829934508	57.09022554378429
P06153	2	49.90050358909736	49.73274619432145
P06154	2	46.677954379716944	32.57771447656756
P06155	2	40.20890873572929	48.01068101413227
P06156	2	58.38852334370691	64.47606868022005
P06157	2	36.650726088718784	41.66234209056635
P06158	2	43.87519587931302	69.42277058457475
P06159	2	24.646808805374285	42.5708088407237
P06160	2	53.6928257646392	52.77403361034539
P06161	2	46.684065802419155	40.6252176920631
P06162	2	50.18623170172733	52.54329000155482
P06163	2	49.511344711684025	59.43176828078029
P06164	2	22.32511178381197	47.46900924066765
P06165	2	47.00308962967695	43.9743431803448
P06166	2	47.92176045053242	44.919751517170944
P06167	2	49.68998764574535	29.321507049863435
P06168	2	49.68894293827733	48.316632214803086
P06169	2	51.574121475880595	48.19509343115611
P06170	2	61.97101412546718	59.583819707109384
P06171	2	38.69553400796927	43.89268510747447
P06172	2	62.78696639205437	29.525062126281977
P06173	2	61.79152763283407	40.05242174534119
P06174	2	83.9002742751443	62.35390896224758
P06175	2	42.18748291483578	31.964368196280738
P06176	2	61.99311940765879	53.26674140425717
P06177	2	68.4879632683979	51.57081508724406
P06178	2	49.6264224723845	59.78093628567529
P06179	2	57.10744542441493	48.03803796183764
P06180	2	59.14408748082922	45.06921979288837
P06181	2	60.09277272255567	56.62195277656166
P06182	2	40.6005886607729	28.950047080112455
P06183	2	41.92571449528202	38.908539516984
P06184	2	39.48532098748747	46.99876625234205
P06185	2	42.37054778493638	34.37140136980591
P06186	2	65.10263482855315	63.16912823540404
P06187	2	35.624374615679415	46.38997634527765
P06188	2	52.04336551444674	55.09788022812754
P06189	2	46.05114355173218	49.44127491008591
P06190	2	48.16932349946672	38.967213673968295
P06191	2	69.57994822418901	44.318689876650254
P06192	2	51.973059619435055	43.43201483517503
P06193	2	58.891391673682165	36.398182927425225
P06194	2	25.09987457242937	59.52237388617472
P06195	2	63.419011821928066	54.610107002361836
P06196	2	53.471018911795646	39.87045807173597
P06197	2	58.79293409627975	64.30521523616045
P06198	2	67.49526428532656	57.382577647061275
P06199	2	56.1650841820509	26.05076176484824
P06200	2	59.279062294777496	33.23868524504084
P06201	2	42.03641220755427	41.395659486758156
P06202	2	45.84056667472999	48.525030240167055
P06203	2	45.29533373742655	52.27959426717196
P06204	2	45.397671495797574	45.518173258962825
P06205	2	36.80004024530568	48.14056626331936
P06206	2	73.10457335326717	49.963886164478716
P06207	2	50.21887520340104	71.50883591473026
P06208	2	36.92249572771364	64.3452473014193
P06209	2	72.00968287629341	81.49662773997025
P06210	2	56.151567247293784	53.64190480250112
P06211	2	34.17197541590341	44.393166122915204
P06212	2	35.112721419418875	48.778770893907854
P06213	2	63.189290905348	65.18124253726988
P06214	2	61.703249438174325	61.541536755355956
P06215	2	71.89332841767674	74.27218008202287
P06216	2	38.77555302400198	29.450579250225484
P06217	2	30.378316947277725	29.72395840621636
P06218	2	27.58143366714995	52.29826646363895
P06219	2	59.91057228280246	39.546981178280575
P06220	2	60.318096854098485	24.196659266603397
P06221	2	83.89519182077996	71.94583611019739
P06222	2	46.47967388273489	60.44599983955708
P06223	2	39.219500534069724	31.848156216835868
P06224	2	61.16224608883876	69.46923472741283
P06225	2	56.873637185013585	42.13556145106463
P06226	2	53.15749121205933	52.99471899496181
P06227	2	71.62852171689507	43.17993524835086
P06228	2	51.64942875418701	39.9809500133472
P06229	2	40.45149295933124	41.466648407150366
P06230	2	34.06024771748687	46.742976239184685
P06231	2	54.752949445506374	44.83208146431901
P06232	2	62.179613152869436	34.53796821492077
P06233	2	70.82104357096054	50.712042462544396
P06234	2	57.78414827858049	55.32162489282756
P06235	2	50.669727015162785	27.052190925244577
P06236	2	47.34028867684369	47.49656112137923
P06237	2	45.274455193246986	60.881261993240535
P06238	2	49.61383990629868	32.18409578381966
P06239	2	39.53704848812767	49.51511476218451
P06240	2	37.54902144435337	35.50976039502443
P06241	2	57.23904024296819	65.70112861362047
P06242	2	28.397879092110777	36.843805521760075
P06243	2	50.70655008497306	56.90851623314438
P06244	2	59.73915189946832	51.3096082184544
P06245	2	31.3504630070519	53.59084876535899
P06246	2	37.10094973872984	81.23217184846915
P06247	2	61.228446505507904	48.089151632218886
P06248	2	47.90084811854653	48.955798160237066
P06249	2	40.49871159438893	38.46547936000422
P06250	2	72.28336371731919	49.93741975504245
P06251	2	43.42283492098409	54.21401342826092
P06252	2	58.726460921020255	62.71363834608807
P06253	2	44.70409561441694	68.57326325119658
P06254	2	55.524146824687534	58.56957509217003
P06255	2	62.36400459909559	43.24296256734613
P06256	2	62.18114589770472	60.7381192317563
P06257	2	46.9287610304111	58.60473930579943
P06258	2	70.41545651983273	50.74677771932593
P06259	2	59.492314774912764	47.178361284853516
P06260	2	77.14388653710093	44.764804056511174
P06261	2	85.82746341444198	55.35788780455528
P06262	2	62.3997485772799	51.32104565461641
P06263	2	58.38380515212195	30.504690974763797
P06264	2	50.15447148068718	66.23628251025424
P06265	2	69.43960529381741	54.70585568720657
P06266	2	35.707473011734436	30.011598923731114
P06267	2	53.5116779084432	47.31295884595953
P06268	2	56.5339891669025	52.29065888717509
P06269	2	65.64870294656583	48.14537000481494
P06270	2	61.75200788099779	62.98690364178499
P06271	2	47.09749971940253	46.722690636503735
P06272	2	42.931469277984775	43.97368580321841
P06273	2	54.614958844376595	46.72870357492465
P06274	2	50.67053810115561	67.98269595911772
P06275	2	53.53927426215884	32.143809023995885
P06276	2	44.85796394104711	75.77894553035202
P06277	2	57.44895629351028	47.78290053049944
P06278	2	59.973186183649666	86.84905962992129
P06279	2	52.09312908665892	72.65363917685228
P06280	2	51.48584739419314	55.356763653677895
P06281	2	59.71540174192189	50.690674986843504
P06282	2	51.06136717536081	59.84577209330518
P06283	2	53.017654413414384	60.58156265403579
P06284	2	73.95528758941124	47.32442795086361
P06285	2	65.95518873276461	43.80853120586951
P06286	2	57.170768289785485	51.489619269178796
P06287	2	60.41965996914641	62.83102679173701
P06288	2	6.914590413293389	19.56836315005803
P06289	2	49.991587434147085	32.55132568485149
P06290	2	53.60728864368629	49.19251320206914
P06291	2	26.71663464010434	71.83011022794992
P06292	2	38.83570910058793	34.227261774062654
P06293	2	54.226868061994594	59.11386662198021
P06294	2	54.288883531056584	46.42515402799805
P06295	2	52.68235652722631	74.11345737660531
P06296	2	52.78495731883518	47.956615837492905
P06297	2	68.61469286842981	43.781085848713225
P06298	2	29.397247466524668	69.17608647763075
P06299	2	49.877094364915905	46.42012249524492
P06300	2	64.74163202700491	46.282148030022796
P06301	2	36.87359822624801	45.95363816280314
P06302	2	53.41012609785886	69.41044748904305
P06303	2	57.15439503906742	64.99965379937868
P06304	2	34.335262281995185	49.57403107427385
P06305	2	69.09114706119918	39.030609549339836
P06306	2	34.78596097070639	53.953209477533655
P06307	2	35.69163482689356	53.72198020970644
P06308	2	51.948829676936704	53.069426755133975
P06309	2	42.633948910597816	61.598514153583906
P06310	2	38.25663717946518	56.57621704842862
P06311	2	64.14879454316332	41.40237577983511
P06312	2	63.892442630571814	36.57536218662566
P06313	2	39.38430882763229	38.442732023970535
P06314	2	50.93657368183803	43.28598205453205
P06315	2	63.28681503631691	34.64547641372272
P06316	2	57.53938088019833	61.07000689213211
P06317	2	51.81848047738284	36.546898193921905
P06318	2	59.16315232669534	58.270071482476695
P06319	2	43.79066366936873	34.08669778343476
P06320	2	47.72669106570231	67.27178167527875
P06321	2	46.95755227333173	49.15060609190226
P06322	2	51.32088964127237	30.77788031184472
P06323	2	45.73399891648564	48.74805532275338
P06324	2	54.654401393517546	35.85666647722667
P06325	2	35.577777428357464	59.83861963402208
P06326	2	34.44368068758421	58.611604721670595
P06327	2	56.754264426104676	22.687477292623747
P06328	2	66.95941046162481	53.47806674845251
P06329	2	55.82246337846267	42.86601923360399
P06330	2	52.06130506723663	54.34881067154905
P06331	2	75.63716872688116	49.68487666894301
P06332	2	21.80436321149746	45.74735521106591
P06333	2	83.47800277938089	81.58034587522171
P06334	2	35.331407072548515	46.13707455595153
P06335	2	75.4787244912196	44.19520392304361
P06336	2	46.1115007738917	51.58881986197845
P06337	2	57.09743497716553	58.37663937860542
P06338	2	53.332158498480915	55.25361225726
P06339	2	60.60707667163794	65.17655970091715
P06340	2	46.716522776184526	78.89482203839285
P06341	2	57.512030675102395	66.85605284147456
P06342	2	49.428226009288046	61.70310525983133
P06343	2	48.47550285028217	60.28769461990225
P06344	2	46.65830702705838	42.256329026886405
P06345	2	51.36237757699791	76.2748908414869
P06346	2	49.025936003581755	71.20765762813208
P06347	2	65.25490965220392	69.28231842612114
P06348	2	23.078072129528472	34.31946175689783
P06349	2	66.1172710912626	48.103012279828235
P06350	2	37.31102658729184	50.65176502947013
P06351	2	40.771778426719266	53.80376425893585
P06352	2	41.74588965658745	20.885418776074836
P06353	2	53.31776651163992	50.34054329495156
P06354	2	25.862333061302277	42.78574889822845
P06355	2	71.19030376664087	53.333348532397395
P06356	2	46.07472331296773	36.41436965661014
P06357	2	30.78915541294462	37.98252028179125
P06358	2	55.82157201992582	48.107172696062726
P06359	2	63.38624800349117	50.74496262580361
P06360	2	84.04146444719188	54.91128267975543
P06361	2	32.99809067218416	40.01797154939564
P06362	2	40.2256131812434	59.68057579866962
P06363	2	64.8279164677287	37.77075001690527
P06364	2	59.25236488394468	66.52595454264794
P06365	2	45.13563531725268	43.48788578981297
P06366	2	66.52379901350412	55.85266216939097
P06367	2	26.828530643777206	34.0521933612259
P06368	2	56.979540856445325	38.51017982769408
P06369	2	49.85084468403395	50.46620404080133
P06370	2	31.438947630959362	54.665939677643685
P06371	2	40.37165961543754	47.605748036673994
P06372	2	45.714914610350704	58.19457669415466
P06373	2	54.36020830957324	47.53545293286697
P06374	2	48.26729997509881	52.73309386632212
P06375	2	49.55207793810069	52.63883734802066
P06376	2	38.80006061849717	44.34771363794235
P06377	2	53.38406665985841	42.86113847683572
P06378	2	42.57670410607069	44.00660860793957
P06379	2	54.01911117499843	41.2262761585866
P06380	2	50.28845693512774	65.77038529980905
P06381	2	74.90850281434349	73.42468538443923
P06382	2	49.026260289425736	45.475351940443346
P06383	2	42.17609094531582	53.569281758702004
P06384	2	19.94531849908283	41.96817228703945
P06385	2	49.395366599670474	47.71430075512503
P06386	2	37.16324624228568	25.936609678453117
P06387	2	49.632351600037566	48.796785223991435
P06388	2	38.192022933649426	63.30808507830744
P06389	2	29.645731415213945	39.440669947864464
P06390	2	41.14802664295558	53.12669128132087
P06391	2	58.467503735008684	48.804174789688375
P06392	2	22.304975607752986	58.903303951241284
P06393	2	55.24577269250288	29.772723183486377
P06394	2	52.78706122651732	43.608518323955316
P06395	2	45.343654509563315	44.746892141584006
P06396	2	62.890914223671075	51.11052328479074
P06397	2	27.560456918694175	35.63104498756621
P06398	2	59.83388542635597	42.5747447118356
P06399	2	37.7271409009942	63.645065817513796
P06400	2	65.62504286500157	79.4079141139689
P06401	2	26.891341335040828	24.253112060241513
P06402	2	52.909826575966655	20.31572593008105
P06403	2	87.64688965919355	53.80407270719023
P06404	2	37.41491895972299	29.396237888733452
P06405	2	23.939845900732386	36.75379560315349
P06406	2	70.58848107316689	57.19334859192896
P06407	2	76.08391337442558	62.33689023575408
P06408	2	65.16394215134879	58.48463042835488
P06409	2	55.0605880100098	42.545708476094894
P06410	2	47.025381570033474	55.157204523237446
P06411	2	64.13484110368947	53.15277174948855
P06412	2	42.800008751990134	40.62863289717119
P06413	2	45.81969977626874	41.352607057512955
P06414	2	43.60249423070746	39.7789082375242
P06415	2	64.36791130196946	56.76723020549898
P06416	2	46.827506525279205	36.359926186837995
P06417	2	32.65957904288315	49.95542422621543
P06418	2	50.01649013296867	52.58748611522931
P06419	2	37.73972356103404	56.959080482291334
P06420	2	39.66347172820495	28.910831771775406
P06421	2	45.81874387108319	55.169217590032346
P06422	2	57.61323696975572	47.49891404151328
P06423	2	36.29593274249175	53.970667075371026
P06424	2	22.631882991226945	69.60237978366831
P06425	2	35.706422322360766	56.72274938066539
P06426	2	90.27809901100565	53.88495665997088
P06427	2	48.928846642941465	36.72725955163177
P06428	2	52.868838407102395	43.974237202205494
P06429	2	46.13691665023169	62.128233038169256
P06430	2	49.83128823615733	57.63307469389241
P06431	2	47.0538872560605	39.07818039137315
P06432	2	46.62994573485988	41.08577011299852
P06433	2	36.59475616175228	32.906493540871644
P06434	2	45.94292517655209	52.51698566438841
P06435	2	63.654031141418464	50.464212699708874
P06436	2	44.86747545072948	44.57695562457346
P06437	2	34.19465109578944	65.21615163242656
P06438	2	76.13120626700541	69.03099884577816
P06439	2	31.760660141988716	38.39695441104218
P06440	2	54.5074010575591	49.03803045106452
P06441	2	30.07829159533281	34.8810214925196
P06442	2	50.52472738968575	39.75427824814928
P06443	2	42.55137594936545	42.54337168712006
P06444	2	46.00803607000009	56.46708703377054
P06445	2	67.71337894522549	48.63228093701236
P06446	2	35.81097011155533	34.016048105460214
P06447	2	32.13759733024428	42.20136100868348
P06448	2	38.75319176297026	41.275502575165845
P06449	2	46.77392355502435	47.3438623751953
P06450	2	64.1471010625163	59.944106311560645
P06451	2	49.36069550113246	62.42878252610052
P06452	2	57.73626894012383	60.20922401225188
P06453	2	72.46509137585633	39.81121845586957
P06454	2	50.6913908262067	53.44165356859724
P06455	2	39.306360769400506	39.985400268950706
P06456	2	58.09914243512297	60.53476681689941
P06457	2	42.76266476775854	52.74461015597798
P06458	2	43.98853255481893	39.950272144539284
P06459	2	47.87092806256465	63.724498771677474
P06460	2	41.78753709696146	62.626138266569434
P06461	2	36.62686500799177	66.7909555763513
P06462	2	48.58986906360458	29.92803844898109
P06463	2	57.67862137455217	48.427239164592734
P06464	2	49.996540612352625	48.226018637821035
P06465	2	36.53739148649781	73.40642546998801
P06466	2	65.91255400112004	57.1694112623405
P06467	2	74.91500208999373	67.12811764922353
P06468	2	59.0839147574307	62.5511061836336
P06469	2	49.29787097252746	47.02910464898998
P06470	2	60.55504004385965	66.06403960822892
P06471	2	61.68411757238689	44.943471636206965
P06472	2	48.097410233915156	60.445471255368105
P06473	2	48.65275378189245	47.042012471497955
P06474	2	56.095550661499296	52.85765354292835
P06475	2	43.860498932452636	42.40942228209284
P06476	2	41.007250599858786	31.933279364369504
P06477	2	28.72895059470248	33.88157628199056
P06478	2	57.147847139052836	53.0959408473415
P06479	2	62.36036806220934	39.02613946964237
P06480	2	46.87332751204831	43.70019498673881
P06481	2	40.006292398962444	38.48880393296183
P06482	2	61.90853745961962	40.51857120800343
P06483	2	58.58541907610194	40.94033707583705
P06484	2	48.007482963409856	50.7428436308349
P06485	2	67.53405914589761	70.44169080371496
P06486	2	25.334226827683942	52.349745781076614
P06487	2	47.97644341635647	64.83564181000094
P06488	2	30.946744321254172	56.393898759367964
P06489	2	65.97868705844184	37.99326104041923
P06490	2	60.3448136434256	36.31061436700181
P06491	2	40.22259665154891	38.85093715539166
P06492	2	48.99120539801617	43.127842166416606
P06493	2	63.94068880030879	52.5269879505409
P06494	2	38.92845229084413	22.759836524998363
P06495	2	59.42986684781726	50.427786611984274
P06496	2	65.79613959088552	50.79139969582767
P06497	2	48.32746798455375	63.02013085438365
P06498	2	67.89452739316955	43.858131552673576
P06499	2	72.77365842542609	57.755686389483294
P06500	2	39.85040485861969	46.49531188506184
P06501	2	59.74357813698883	47.53268583835358
P06502	2	38.68389191443373	40.72349711655625
P06503	2	60.176425157279695	24.553049958063585
P06504	2	58.061243985961546	43.29308706032218
P06505	2	38.27226976080148	47.998400192593586
P06506	2	38.71747390455145	52.636730715324845
P06507	2	29.2086440603274	51.971225192416185
P06508	2	70.41467675407455	61.88451562074789
P06509	2	26.267109036611025	54.10833310085809
P06510	2	54.45082760301768	46.01233554922631
P06511	2	35.389440075901895	47.29328917522861
P06512	2	57.14649349262971	62.3799826684119
P06513	2	53.16007058208827	81.67517387013774
P06514	2	31.5684480407971	58.60999881955627
P06515	2	40.820533328670635	66.96454401297828
P06516	2	47.598875727408824	63.538814809987095
P06517	2	32.495434192196015	59.53796300424605
P06518	2	36.18578942986299	48.51202160483805
P06519	2	41.57819834818542	44.38885175940828
P06520	2	71.766980459987	80.2962061013831
P06521	2	52.13229875864439	17.372857258879158
P06522	2	34.541249460749	37.46234899813187
P06523	2	29.05883043483714	33.40334747094431
P06524	2	52.42394158024308	38.79889468773488
P06525	2	71.0213754197315	38.166478923384815
P06526	2	56.531146477525276	57.48916876903046
P06527	2	47.79525734534532	46.314243329404846
P06528	2	36.413434002172735	30.78602503195647
P06529	2	58.51697733705108	64.10001402291402
P06530	2	38.21034318126183	40.0864952215917
P06531	2	51.80122345138912	50.561101250649514
P06532	2	24.539380464142976	46.982583449669846
P06533	2	60.135760545115204	48.59171009527014
P06534	2	45.87772728919232	56.03108378002809
P06535	2	41.03092987243377	50.18248029640227
P06536	2	45.15123478286071	44.2069647113388
P06537	2	44.08053520519639	25.979959289508358
P06538	2	67.98448906530838	65.73664472154053
P06539	2	50.12309366261755	68.77934073819262
P06540	2	61.88717584924276	79.01635715687628
P06541	2	43.624268068955736	39.87400864041957
P06542	2	28.29676357900081	55.27760366884172
P06543	2	52.49641254803371	45.204336547513776
P06544	2	51.22078054482041	48.369749400766786
P06545	2	64.12502860973136	80.58899745767152
P06546	2	29.52631156086718	42.956537723952486
P06547	2	40.006351252933655	49.09553640569861
P06548	2	65.04123045176725	61.362514708356855
P06549	2	55.0059170746406	41.189673402611604
P06550	2	53.09729271638103	75.98268580988187
P06551	2	28.10676461187684	32.83670674318956
P06552	2	60.33163776545364	56.966995710882316
P06553	2	54.65719639604579	68.69604014022092
P06554	2	74.60766432555907	57.41053505535582
P06555	2	30.2273917183422	50.66263400769344
P06556	2	56.8405080946097	57.106512081645704
P06557	2	64.7533767659496	86.69260478731806
P06558	2	68.97443924060669	76.19243447319757
P06559	2	54.229154095231664	52.02592106374408
P06560	2	47.59663947399229	64.68061626848645
P06561	2	59.71287490478843	21.77450268263525
P06562	2	58.155432596705225	66.65682836582288
